interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,dwell_ms,home_city,synthetic_persona,days_until_event,price_mid
int_0004103,2026-04-23T14:52:12+00:00,user_0036,user_0036_session_011,evt_00046,swipe,left,false,swipe,Music,Electronic,Techno,Madrid,51.0,87.0,2026-06-21,madrid_distrito_club,2026-04-23T15:01:12+00:00,2053,Malaga,music_local_budget,59,69.0
int_0024572,2026-04-23T14:52:21+00:00,user_0239,user_0239_session_011,evt_01007,swipe,left,false,swipe,Sports,Tennis,Exhibition,Bilbao,76.0,94.0,2026-07-23,bilbao_abando_arena,2026-04-23T15:14:21+00:00,2282,Malaga,broad_discovery_flexible,91,85.0
int_0010150,2026-04-23T14:54:13+00:00,user_0098,user_0098_session_009,evt_00062,swipe,left,false,chat,Music,Urban,Hip_Hop,Madrid,46.0,76.0,2026-06-19,madrid_distrito_club,2026-04-23T14:56:13+00:00,1915,Valencia,arts_culture_local,57,61.0
int_0008415,2026-04-23T14:55:49+00:00,user_0080,user_0080_session_013,evt_00504,swipe,right,true,swipe,Music,Urban,Trap,Valencia,29.0,61.0,2026-08-19,valencia_ciutat_arena,2026-04-23T15:14:49+00:00,6883,Sevilla,arts_culture_local,118,45.0
int_0019698,2026-04-23T14:58:00+00:00,user_0192,user_0192_session_004,evt_00390,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Barcelona,25.0,51.0,2026-06-17,barcelona_diagonal_arena,2026-04-23T15:06:00+00:00,2444,Bilbao,electronic_night_explorer,55,38.0
int_0018194,2026-04-23T15:00:19+00:00,user_0179,user_0179_session_018,evt_01184,swipe,right,true,chat,Music,Urban,Hip_Hop,Malaga,53.0,67.0,2026-08-21,malaga_alcazaba_hall,2026-04-23T15:34:19+00:00,2645,Valencia,electronic_night_explorer,120,60.0
int_0005960,2026-04-23T15:00:52+00:00,user_0055,user_0055_session_014,evt_00773,swipe,right,true,swipe,Sports,Tennis,ATP,Sevilla,76.0,104.0,2026-05-15,sevilla_triana_hall,2026-04-23T15:58:52+00:00,5001,Sevilla,sports_travel_premium,22,90.0
int_0013606,2026-04-23T15:09:17+00:00,user_0135,user_0135_session_013,evt_00199,swipe,left,false,swipe,Family,Circus,Acrobatic,Madrid,19.0,41.0,2026-07-20,madrid_river_stage,2026-04-23T16:05:17+00:00,2768,Madrid,family_weekend_local,88,30.0
int_0008546,2026-04-23T15:11:25+00:00,user_0081,user_0081_session_017,evt_00541,swipe,left,false,swipe,Sports,Basketball,EuroLeague,Valencia,61.0,93.0,2026-05-20,valencia_mediterraneo_hall,2026-04-23T15:56:25+00:00,1094,Malaga,arts_culture_local,27,77.0
int_0011327,2026-04-23T15:11:29+00:00,user_0110,user_0110_session_014,evt_00143,swipe,left,false,chat,Arts_Theatre,Musical,Local_Musical,Madrid,67.0,81.0,2026-07-20,madrid_river_stage,2026-04-23T15:37:29+00:00,418,Madrid,arts_culture_local,88,74.0
int_0021128,2026-04-23T15:14:45+00:00,user_0205,user_0205_session_010,evt_00350,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Barcelona,20.0,38.0,2026-06-18,barcelona_diagonal_arena,2026-04-23T15:42:45+00:00,481,Barcelona,broad_discovery_flexible,56,29.0
int_0022854,2026-04-23T15:15:00+00:00,user_0221,user_0221_session_020,evt_00741,swipe,left,false,swipe,Sports,Football,La_Liga,Sevilla,88.0,110.0,2026-05-19,sevilla_triana_hall,2026-04-23T16:11:00+00:00,1012,Valencia,broad_discovery_flexible,26,99.0
int_0000191,2026-04-23T15:23:07+00:00,user_0002,user_0002_session_014,evt_00173,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Madrid,42.0,66.0,2026-05-19,madrid_river_stage,2026-04-23T15:57:07+00:00,5220,Malaga,music_local_budget,26,54.0
int_0016582,2026-04-23T15:24:54+00:00,user_0166,user_0166_session_025,evt_00886,swipe,left,false,swipe,Family,Exhibition,Science,Sevilla,8.0,32.0,2026-06-16,sevilla_alameda_club,2026-04-23T15:37:54+00:00,1200,Bilbao,electronic_night_explorer,54,20.0
int_0014208,2026-04-23T15:26:47+00:00,user_0143,user_0143_session_005,evt_00647,swipe,right,true,swipe,Family,Circus,Acrobatic,Valencia,12.0,48.0,2026-07-23,valencia_mediterraneo_hall,2026-04-23T15:59:47+00:00,5832,Valencia,family_weekend_local,91,30.0
int_0020955,2026-04-23T15:26:59+00:00,user_0203,user_0203_session_014,evt_01038,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Bilbao,51.0,73.0,2026-06-17,bilbao_arenal_stage,2026-04-23T16:09:59+00:00,1507,Sevilla,broad_discovery_flexible,55,62.0
int_0007150,2026-04-23T15:27:09+00:00,user_0067,user_0067_session_015,evt_00055,swipe,right,true,chat,Music,Urban,Trap,Madrid,41.0,75.0,2026-07-21,madrid_river_stage,2026-04-23T16:12:09+00:00,6449,Bilbao,sports_travel_premium,89,58.0
int_0011979,2026-04-23T15:29:52+00:00,user_0117,user_0117_session_012,evt_00959,swipe,left,false,swipe,Music,Urban,Hip_Hop,Bilbao,39.0,67.0,2026-07-24,bilbao_abando_arena,2026-04-23T16:26:52+00:00,361,Sevilla,family_weekend_local,92,53.0
int_0019599,2026-04-23T15:33:53+00:00,user_0191,user_0191_session_007,evt_00640,swipe,left,false,chat,Family,Kids,Storytelling,Valencia,19.0,51.0,2026-08-19,valencia_ciutat_arena,2026-04-23T15:58:53+00:00,2066,Sevilla,electronic_night_explorer,118,35.0
int_0016206,2026-04-23T15:36:14+00:00,user_0164,user_0164_session_004,evt_00496,swipe,right,true,swipe,Music,Electronic,Techno,Valencia,58.0,76.0,2026-08-19,valencia_ciutat_arena,2026-04-23T16:36:14+00:00,6228,Valencia,electronic_night_explorer,118,67.0
int_0006888,2026-04-23T15:43:10+00:00,user_0064,user_0064_session_015,evt_01095,swipe,left,false,swipe,Family,Circus,Acrobatic,Bilbao,25.0,59.0,2026-07-19,bilbao_abando_arena,2026-04-23T16:05:10+00:00,1276,Malaga,sports_travel_premium,87,42.0
int_0002546,2026-04-23T15:43:27+00:00,user_0023,user_0023_session_002,evt_01293,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Malaga,26.0,58.0,2026-05-18,malaga_malaga_forum,2026-04-23T16:23:27+00:00,1653,Sevilla,music_local_budget,25,42.0
int_0021093,2026-04-23T15:49:32+00:00,user_0205,user_0205_session_004,evt_00278,swipe,left,false,swipe,Music,Urban,Trap,Barcelona,24.0,60.0,2026-06-18,barcelona_diagonal_arena,2026-04-23T16:34:32+00:00,2337,Barcelona,broad_discovery_flexible,56,42.0
int_0024693,2026-04-23T15:49:54+00:00,user_0240,user_0240_session_014,evt_00464,swipe,left,false,chat,Music,Rock,Alternative_Rock,Valencia,45.0,59.0,2026-08-19,valencia_ciutat_arena,2026-04-23T15:53:54+00:00,2213,Madrid,broad_discovery_flexible,118,52.0
int_0018302,2026-04-23T15:50:49+00:00,user_0180,user_0180_session_017,evt_00237,swipe,right,true,swipe,Music,Rock,Alternative_Rock,Barcelona,42.0,70.0,2026-05-21,barcelona_montjuic_hall,2026-04-23T16:13:49+00:00,5730,Valencia,electronic_night_explorer,28,56.0
int_0012169,2026-04-23T15:53:43+00:00,user_0120,user_0120_session_005,evt_01309,swipe,right,true,swipe,Family,Kids,Storytelling,Malaga,15.0,39.0,2026-05-17,malaga_malaga_forum,2026-04-23T16:52:43+00:00,6895,Bilbao,family_weekend_local,24,27.0
int_0021230,2026-04-23T15:55:31+00:00,user_0206,user_0206_session_005,evt_00567,swipe,right,true,swipe,Arts_Theatre,Theatre,Drama,Valencia,36.0,70.0,2026-07-20,valencia_mediterraneo_hall,2026-04-23T16:34:31+00:00,7338,Bilbao,broad_discovery_flexible,88,53.0
int_0007345,2026-04-23T15:59:51+00:00,user_0069,user_0069_session_013,evt_00543,swipe,left,false,swipe,Sports,Basketball,EuroLeague,Valencia,56.0,82.0,2026-07-17,valencia_mediterraneo_hall,2026-04-23T16:01:51+00:00,1066,Madrid,sports_travel_premium,85,69.0
int_0003968,2026-04-23T16:00:11+00:00,user_0035,user_0035_session_004,evt_01166,swipe,left,false,swipe,Music,Electronic,Techno,Malaga,62.0,80.0,2026-06-21,malaga_alcazaba_hall,2026-04-23T16:04:11+00:00,2041,Barcelona,music_local_budget,59,71.0
int_0010884,2026-04-23T16:01:25+00:00,user_0106,user_0106_session_002,evt_00103,swipe,right,true,swipe,Sports,Tennis,ATP,Madrid,60.0,92.0,2026-07-20,madrid_river_stage,2026-04-23T16:35:25+00:00,9462,Madrid,arts_culture_local,88,76.0
int_0009790,2026-04-23T16:01:29+00:00,user_0094,user_0094_session_014,evt_00525,swipe,left,false,swipe,Sports,Football,International_Friendly,Valencia,83.0,107.0,2026-05-22,valencia_mediterraneo_hall,2026-04-23T16:16:29+00:00,2610,Barcelona,arts_culture_local,29,95.0
int_0024149,2026-04-23T16:04:34+00:00,user_0235,user_0235_session_006,evt_00046,swipe,left,false,swipe,Music,Electronic,Techno,Madrid,51.0,87.0,2026-06-21,madrid_distrito_club,2026-04-23T16:40:34+00:00,1599,Barcelona,broad_discovery_flexible,59,69.0
int_0016143,2026-04-23T16:08:49+00:00,user_0163,user_0163_session_011,evt_00952,swipe,right,true,chat,Music,Urban,Trap,Bilbao,43.0,55.0,2026-08-20,bilbao_arenal_stage,2026-04-23T16:50:49+00:00,6690,Valencia,electronic_night_explorer,119,49.0
int_0006656,2026-04-23T16:10:35+00:00,user_0062,user_0062_session_012,evt_00357,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Barcelona,53.0,65.0,2026-05-14,barcelona_montjuic_hall,2026-04-23T16:35:35+00:00,2088,Sevilla,sports_travel_premium,21,59.0
int_0004491,2026-04-23T16:10:46+00:00,user_0039,user_0039_session_016,evt_00317,swipe,right,true,swipe,Sports,Basketball,EuroLeague,Barcelona,59.0,89.0,2026-05-22,barcelona_montjuic_hall,2026-04-23T16:13:46+00:00,8308,Madrid,music_local_budget,29,74.0
int_0017450,2026-04-23T16:12:23+00:00,user_0173,user_0173_session_014,evt_01326,swipe,left,false,swipe,Family,Circus,Family_Circus,Malaga,21.0,41.0,2026-06-23,malaga_alcazaba_hall,2026-04-23T16:53:23+00:00,2660,Madrid,electronic_night_explorer,61,31.0
int_0023607,2026-04-23T16:14:58+00:00,user_0230,user_0230_session_002,evt_00614,swipe,right,true,swipe,Arts_Theatre,Classical,Symphonic,Valencia,32.0,62.0,2026-06-22,valencia_ciutat_arena,2026-04-23T16:50:58+00:00,4289,Valencia,broad_discovery_flexible,60,47.0
int_0013835,2026-04-23T16:26:45+00:00,user_0138,user_0138_session_006,evt_00807,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Sevilla,51.0,79.0,2026-07-21,sevilla_triana_hall,2026-04-23T17:07:45+00:00,1121,Sevilla,family_weekend_local,89,65.0
int_0023963,2026-04-23T16:28:09+00:00,user_0233,user_0233_session_010,evt_01309,swipe,left,false,swipe,Family,Kids,Storytelling,Malaga,15.0,39.0,2026-05-17,malaga_malaga_forum,2026-04-23T17:08:09+00:00,1547,Sevilla,broad_discovery_flexible,24,27.0
int_0015287,2026-04-23T16:30:24+00:00,user_0156,user_0156_session_002,evt_00173,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Madrid,42.0,66.0,2026-05-19,madrid_river_stage,2026-04-23T16:55:24+00:00,523,Bilbao,family_weekend_local,26,54.0
int_0001413,2026-04-23T16:32:31+00:00,user_0013,user_0013_session_009,evt_00933,swipe,left,false,swipe,Music,Electronic,House,Bilbao,57.0,79.0,2026-05-18,bilbao_abando_arena,2026-04-23T17:13:31+00:00,2187,Barcelona,music_local_budget,25,68.0
int_0019384,2026-04-23T16:35:27+00:00,user_0189,user_0189_session_013,evt_01046,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Bilbao,28.0,40.0,2026-06-23,bilbao_arenal_stage,2026-04-23T17:03:27+00:00,1104,Madrid,electronic_night_explorer,61,34.0
int_0008348,2026-04-23T16:38:16+00:00,user_0080,user_0080_session_002,evt_00605,swipe,right,true,chat,Arts_Theatre,Comedy,Improvised,Valencia,20.0,48.0,2026-05-21,valencia_mediterraneo_hall,2026-04-23T16:39:16+00:00,3008,Sevilla,arts_culture_local,28,34.0
int_0020597,2026-04-23T16:39:21+00:00,user_0200,user_0200_session_002,evt_00021,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Madrid,39.0,71.0,2026-05-15,madrid_river_stage,2026-04-23T16:54:21+00:00,829,Barcelona,broad_discovery_flexible,22,55.0
int_0009958,2026-04-23T16:40:19+00:00,user_0096,user_0096_session_010,evt_00533,swipe,right,true,chat,Sports,Basketball,ACB,Valencia,58.0,86.0,2026-05-22,valencia_mediterraneo_hall,2026-04-23T17:17:19+00:00,8130,Madrid,arts_culture_local,29,72.0
int_0012756,2026-04-23T16:40:51+00:00,user_0126,user_0126_session_014,evt_00798,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Sevilla,43.0,61.0,2026-06-17,sevilla_alameda_club,2026-04-23T17:17:51+00:00,1238,Sevilla,family_weekend_local,55,52.0
int_0016348,2026-04-23T16:41:28+00:00,user_0165,user_0165_session_003,evt_00728,swipe,right,true,swipe,Music,Urban,Trap,Sevilla,42.0,72.0,2026-08-18,sevilla_alameda_club,2026-04-23T17:23:28+00:00,4432,Malaga,electronic_night_explorer,117,57.0
int_0001245,2026-04-23T16:41:58+00:00,user_0012,user_0012_session_002,evt_00805,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Sevilla,49.0,79.0,2026-05-22,sevilla_triana_hall,2026-04-23T17:32:58+00:00,1867,Barcelona,music_local_budget,29,64.0
int_0010839,2026-04-23T16:43:57+00:00,user_0105,user_0105_session_007,evt_00495,swipe,left,false,chat,Music,Electronic,Techno,Valencia,69.0,81.0,2026-07-19,valencia_mediterraneo_hall,2026-04-23T17:16:57+00:00,426,Malaga,arts_culture_local,87,75.0
int_0007602,2026-04-23T16:44:08+00:00,user_0072,user_0072_session_002,evt_00830,swipe,right,true,swipe,Arts_Theatre,Comedy,Improvised,Sevilla,11.0,37.0,2026-06-16,sevilla_alameda_club,2026-04-23T16:47:08+00:00,5563,Bilbao,sports_travel_premium,54,24.0
int_0017297,2026-04-23T16:48:25+00:00,user_0172,user_0172_session_004,evt_00006,swipe,left,false,chat,Music,Rock,Indie_Rock,Madrid,18.0,52.0,2026-06-16,madrid_distrito_club,2026-04-23T17:08:25+00:00,2298,Bilbao,electronic_night_explorer,54,35.0
int_0023608,2026-04-23T16:52:29+00:00,user_0230,user_0230_session_003,evt_01118,swipe,left,false,chat,Family,Exhibition,Immersive,Bilbao,11.0,47.0,2026-06-22,bilbao_arenal_stage,2026-04-23T16:56:29+00:00,2639,Valencia,broad_discovery_flexible,60,29.0
int_0008145,2026-04-23T16:53:18+00:00,user_0077,user_0077_session_017,evt_00215,swipe,left,false,swipe,Family,Exhibition,Science,Madrid,12.0,28.0,2026-07-17,madrid_river_stage,2026-04-23T17:39:18+00:00,1849,Bilbao,sports_travel_premium,85,20.0
int_0008788,2026-04-23T16:56:40+00:00,user_0084,user_0084_session_007,evt_00621,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Valencia,47.0,67.0,2026-05-14,valencia_mediterraneo_hall,2026-04-23T17:30:40+00:00,8117,Valencia,arts_culture_local,21,57.0
int_0000002,2026-04-23T16:57:36+00:00,user_0001,user_0001_session_002,evt_00151,swipe,right,true,swipe,Arts_Theatre,Comedy,Stand_Up,Madrid,20.0,50.0,2026-07-23,madrid_river_stage,2026-04-23T17:04:36+00:00,2772,Barcelona,music_local_budget,91,35.0
int_0018400,2026-04-23T16:57:59+00:00,user_0181,user_0181_session_015,evt_00237,swipe,left,false,swipe,Music,Rock,Alternative_Rock,Barcelona,42.0,70.0,2026-05-21,barcelona_montjuic_hall,2026-04-23T17:38:59+00:00,1211,Bilbao,electronic_night_explorer,28,56.0
int_0019825,2026-04-23T16:59:48+00:00,user_0193,user_0193_session_004,evt_00958,swipe,right,true,swipe,Music,Urban,Hip_Hop,Bilbao,32.0,48.0,2026-06-16,bilbao_arenal_stage,2026-04-23T17:20:48+00:00,4494,Sevilla,electronic_night_explorer,54,40.0
int_0022098,2026-04-23T17:06:04+00:00,user_0214,user_0214_session_009,evt_00376,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Barcelona,28.0,64.0,2026-08-21,barcelona_diagonal_arena,2026-04-23T17:11:04+00:00,2042,Madrid,broad_discovery_flexible,120,46.0
int_0011860,2026-04-23T17:12:47+00:00,user_0116,user_0116_session_011,evt_00869,swipe,left,false,chat,Family,Circus,Acrobatic,Sevilla,28.0,48.0,2026-05-17,sevilla_triana_hall,2026-04-23T17:25:47+00:00,1825,Barcelona,arts_culture_local,24,38.0
int_0016001,2026-04-23T17:27:30+00:00,user_0162,user_0162_session_009,evt_00679,swipe,left,false,swipe,Music,Rock,Indie_Rock,Sevilla,41.0,71.0,2026-07-18,sevilla_triana_hall,2026-04-23T17:48:30+00:00,1433,Madrid,electronic_night_explorer,86,56.0
int_0018763,2026-04-23T17:28:21+00:00,user_0184,user_0184_session_010,evt_00181,swipe,left,false,swipe,Family,Kids,Interactive_Show,Madrid,12.0,44.0,2026-05-19,madrid_river_stage,2026-04-23T17:41:21+00:00,572,Malaga,electronic_night_explorer,26,28.0
int_0016404,2026-04-23T17:29:28+00:00,user_0165,user_0165_session_013,evt_00999,swipe,left,false,swipe,Sports,Tennis,ATP,Bilbao,76.0,90.0,2026-07-22,bilbao_abando_arena,2026-04-23T17:45:28+00:00,688,Malaga,electronic_night_explorer,90,83.0
int_0002588,2026-04-23T17:30:58+00:00,user_0023,user_0023_session_009,evt_00158,swipe,right,true,chat,Arts_Theatre,Comedy,Improvised,Madrid,21.0,51.0,2026-06-19,madrid_distrito_club,2026-04-23T17:35:58+00:00,7522,Sevilla,music_local_budget,57,36.0
int_0009860,2026-04-23T17:33:15+00:00,user_0095,user_0095_session_010,evt_01167,swipe,right,true,swipe,Music,Electronic,Techno,Malaga,44.0,72.0,2026-07-22,malaga_malaga_forum,2026-04-23T18:22:15+00:00,5259,Madrid,arts_culture_local,90,58.0
int_0023502,2026-04-23T17:39:03+00:00,user_0228,user_0228_session_015,evt_00549,swipe,right,true,swipe,Sports,Tennis,ATP,Valencia,67.0,103.0,2026-05-18,valencia_mediterraneo_hall,2026-04-23T18:15:03+00:00,3588,Barcelona,broad_discovery_flexible,25,85.0
int_0022303,2026-04-23T17:39:19+00:00,user_0216,user_0216_session_008,evt_00726,swipe,left,false,chat,Music,Urban,Trap,Sevilla,54.0,68.0,2026-06-20,sevilla_alameda_club,2026-04-23T17:44:19+00:00,697,Bilbao,broad_discovery_flexible,58,61.0
int_0010557,2026-04-23T17:43:10+00:00,user_0102,user_0102_session_009,evt_01214,swipe,left,false,swipe,Sports,Basketball,EuroLeague,Malaga,76.0,104.0,2026-06-18,malaga_alcazaba_hall,2026-04-23T18:30:10+00:00,1109,Malaga,arts_culture_local,56,90.0
int_0021591,2026-04-23T17:47:12+00:00,user_0209,user_0209_session_005,evt_00759,swipe,left,false,swipe,Sports,Basketball,ACB,Sevilla,58.0,90.0,2026-07-20,sevilla_triana_hall,2026-04-23T18:46:12+00:00,2249,Madrid,broad_discovery_flexible,88,74.0
int_0011367,2026-04-23T17:47:23+00:00,user_0111,user_0111_session_003,evt_01125,swipe,left,false,chat,Music,Rock,Indie_Rock,Malaga,49.0,61.0,2026-05-21,malaga_malaga_forum,2026-04-23T17:51:23+00:00,2165,Valencia,arts_culture_local,28,55.0
int_0016676,2026-04-23T17:51:30+00:00,user_0167,user_0167_session_017,evt_00496,swipe,left,false,chat,Music,Electronic,Techno,Valencia,58.0,76.0,2026-08-19,valencia_ciutat_arena,2026-04-23T18:48:30+00:00,1538,Sevilla,electronic_night_explorer,118,67.0
int_0024450,2026-04-23T17:53:39+00:00,user_0238,user_0238_session_006,evt_01046,swipe,left,false,chat,Arts_Theatre,Comedy,Stand_Up,Bilbao,28.0,40.0,2026-06-23,bilbao_arenal_stage,2026-04-23T18:25:39+00:00,1346,Barcelona,broad_discovery_flexible,61,34.0
int_0015305,2026-04-23T17:55:25+00:00,user_0156,user_0156_session_005,evt_01293,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Malaga,26.0,58.0,2026-05-18,malaga_malaga_forum,2026-04-23T18:46:25+00:00,4721,Bilbao,family_weekend_local,25,42.0
int_0022265,2026-04-23T17:58:13+00:00,user_0216,user_0216_session_002,evt_00598,swipe,left,false,swipe,Arts_Theatre,Comedy,Stand_Up,Valencia,32.0,60.0,2026-06-21,valencia_ciutat_arena,2026-04-23T18:54:13+00:00,2594,Bilbao,broad_discovery_flexible,59,46.0
int_0002302,2026-04-23T18:01:56+00:00,user_0020,user_0020_session_023,evt_01070,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Bilbao,37.0,57.0,2026-06-23,bilbao_arenal_stage,2026-04-23T18:14:56+00:00,5472,Barcelona,music_local_budget,61,47.0
int_0022668,2026-04-23T18:03:33+00:00,user_0220,user_0220_session_009,evt_00495,swipe,left,false,swipe,Music,Electronic,Techno,Valencia,69.0,81.0,2026-07-19,valencia_mediterraneo_hall,2026-04-23T18:08:33+00:00,2469,Madrid,broad_discovery_flexible,87,75.0
int_0020946,2026-04-23T18:03:50+00:00,user_0203,user_0203_session_013,evt_00454,swipe,right,true,swipe,Music,Rock,Indie_Rock,Valencia,40.0,54.0,2026-06-19,valencia_ciutat_arena,2026-04-23T18:07:50+00:00,7833,Sevilla,broad_discovery_flexible,57,47.0
int_0024030,2026-04-23T18:04:39+00:00,user_0234,user_0234_session_003,evt_00189,swipe,right,true,chat,Family,Kids,Storytelling,Madrid,8.0,25.0,2026-05-16,madrid_river_stage,2026-04-23T18:08:39+00:00,7723,Barcelona,broad_discovery_flexible,23,16.5
int_0003579,2026-04-23T18:05:28+00:00,user_0031,user_0031_session_019,evt_01309,swipe,left,false,swipe,Family,Kids,Storytelling,Malaga,15.0,39.0,2026-05-17,malaga_malaga_forum,2026-04-23T18:10:28+00:00,2932,Bilbao,music_local_budget,24,27.0
int_0018475,2026-04-23T18:07:27+00:00,user_0182,user_0182_session_003,evt_00231,swipe,left,false,chat,Music,Rock,Indie_Rock,Barcelona,32.0,64.0,2026-07-23,barcelona_montjuic_hall,2026-04-23T18:15:27+00:00,404,Sevilla,electronic_night_explorer,91,48.0
int_0021478,2026-04-23T18:10:48+00:00,user_0208,user_0208_session_008,evt_00854,swipe,right,true,swipe,Family,Kids,Interactive_Show,Sevilla,13.0,37.0,2026-06-17,sevilla_alameda_club,2026-04-23T18:21:48+00:00,4629,Valencia,broad_discovery_flexible,55,25.0
int_0004043,2026-04-23T18:13:38+00:00,user_0035,user_0035_session_016,evt_00445,swipe,right,true,swipe,Family,Exhibition,Immersive,Barcelona,13.0,45.0,2026-05-20,barcelona_montjuic_hall,2026-04-23T18:39:38+00:00,3529,Barcelona,music_local_budget,27,29.0
int_0016861,2026-04-23T18:15:34+00:00,user_0168,user_0168_session_022,evt_00303,swipe,right,true,swipe,Sports,Football,International_Friendly,Barcelona,79.0,109.0,2026-07-23,barcelona_montjuic_hall,2026-04-23T19:09:34+00:00,4156,Valencia,electronic_night_explorer,91,94.0
int_0016007,2026-04-23T18:16:57+00:00,user_0162,user_0162_session_010,evt_00030,swipe,right,true,swipe,Music,Pop,Latin_Pop,Madrid,37.0,57.0,2026-06-20,madrid_distrito_club,2026-04-23T18:32:57+00:00,4505,Madrid,electronic_night_explorer,58,47.0
