interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp
int_0009444,2026-02-28T18:39:33,user_173,sess_00963,event_00468,swipe,right,True,map,Arts & Theatre,Exhibition,Modern Art,Barcelona,18.53,79.47,2026-07-05,venue_barcelona_063,2026-02-28T18:40:59
int_0009445,2026-03-02T06:04:31,user_173,sess_00964,event_01439,swipe,right,True,planner,Music,Rock,Indie Rock,Madrid,60.99,107.68,2026-06-05,venue_madrid_040,2026-03-02T06:07:48
int_0009446,2026-03-02T18:05:14,user_173,sess_00964,event_00189,swipe,right,True,planner,Music,Jazz,Big Band,Madrid,49.66,83.3,2026-08-23,venue_madrid_042,2026-03-02T18:08:02
int_0009447,2026-03-03T14:12:50,user_173,sess_00968,event_01454,swipe,left,False,discover,Arts & Theatre,Theatre,Musical,Madrid,45.94,135.58,2026-04-28,venue_madrid_048,2026-03-03T14:13:43
int_0009448,2026-03-05T00:35:54,user_173,sess_00965,event_01476,swipe,left,False,discover,Family,Circus,Acrobatics,Malaga,36.2,96.42,2026-08-13,venue_malaga_018,2026-03-05T00:37:34
int_0009449,2026-03-05T08:00:45,user_173,sess_00962,event_01189,swipe,right,True,planner,Music,Pop,Mainstream Pop,Madrid,53.83,132.01,2026-07-19,venue_madrid_032,2026-03-05T08:02:51
int_0009450,2026-03-06T07:38:39,user_173,sess_00962,event_00228,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Sevilla,74.57,114.8,2026-05-18,venue_sevilla_016,2026-03-06T07:41:59
int_0009451,2026-03-06T15:25:41,user_173,sess_00964,event_00523,swipe,left,False,discover,Sports,Motor,Formula,Madrid,37.01,68.9,2026-06-05,venue_madrid_030,2026-03-06T15:27:08
int_0009452,2026-03-07T16:04:39,user_173,sess_00967,event_01216,swipe,right,True,discover,Music,Urban,Reggaeton,Madrid,73.01,89.06,2026-06-16,venue_madrid_055,2026-03-07T16:08:04
int_0009453,2026-03-08T07:00:05,user_173,sess_00962,event_00201,swipe,right,True,discover,Music,Pop,Synth Pop,Madrid,61.5,144.98,2026-06-29,venue_madrid_053,2026-03-08T07:03:07
int_0009454,2026-03-09T18:39:51,user_173,sess_00962,event_00395,swipe,right,True,map,Sports,Motor,Rally,Barcelona,57.46,111.24,2026-08-11,venue_barcelona_022,2026-03-09T18:43:00
int_0009455,2026-03-10T15:15:19,user_173,sess_00962,event_01459,swipe,right,True,discover,Music,Urban,Trap,Madrid,42.47,105.03,2026-07-03,venue_madrid_042,2026-03-10T15:18:22
int_0009456,2026-03-10T19:57:06,user_173,sess_00965,event_00445,swipe,left,False,discover,Family,Theme Park,Water Park,Madrid,44.1,61.89,2026-05-18,venue_madrid_024,2026-03-10T19:58:30
int_0009457,2026-03-11T18:06:13,user_173,sess_00963,event_00997,swipe,right,True,planner,Music,Rock,Alternative Rock,Madrid,44.11,114.47,2026-06-26,venue_madrid_031,2026-03-11T18:09:29
int_0009458,2026-03-11T23:00:00,user_173,sess_00965,event_01471,swipe,right,True,map,Music,Urban,Trap,Madrid,52.05,127.56,2026-06-12,venue_madrid_038,2026-03-11T23:03:25
int_0009459,2026-03-13T05:25:28,user_173,sess_00965,event_00091,swipe,right,True,planner,Sports,Basketball,Liga ACB,Madrid,58.99,107.8,2026-07-14,venue_madrid_049,2026-03-13T05:28:42
int_0009460,2026-03-13T17:43:44,user_173,sess_00966,event_00429,swipe,right,True,discover,Sports,Running,Marathon,Barcelona,38.48,114.53,2026-04-26,venue_barcelona_029,2026-03-13T17:47:35
int_0009461,2026-03-14T07:14:33,user_173,sess_00964,event_00209,swipe,right,True,map,Music,Electronic,Techno,Madrid,55.87,75.14,2026-05-08,venue_madrid_061,2026-03-14T07:17:57
int_0009462,2026-03-14T18:04:18,user_173,sess_00963,event_00615,swipe,left,False,planner,Arts & Theatre,Classical,Symphonic,Madrid,62.88,136.44,2026-07-29,venue_madrid_016,2026-03-14T18:05:52
int_0009463,2026-03-14T22:10:26,user_173,sess_00964,event_00761,swipe,left,False,planner,Music,Electronic,House,Madrid,65.29,132.76,2026-05-25,venue_madrid_016,2026-03-14T22:11:56
int_0009464,2026-03-16T05:20:42,user_173,sess_00966,event_01428,swipe,left,False,planner,Music,Pop,Mainstream Pop,Madrid,59.48,139.03,2026-08-12,venue_madrid_069,2026-03-16T05:22:10
int_0009465,2026-03-16T15:00:16,user_173,sess_00963,event_01411,swipe,right,True,discover,Music,Electronic,House,Madrid,49.66,95.31,2026-05-22,venue_madrid_004,2026-03-16T15:02:44
int_0009466,2026-03-17T01:54:16,user_173,sess_00966,event_01103,swipe,left,False,map,Music,Urban,Reggaeton,Barcelona,73.37,130.71,2026-07-23,venue_barcelona_062,2026-03-17T01:55:41
int_0009467,2026-03-18T07:47:04,user_173,sess_00967,event_01120,swipe,right,True,discover,Sports,Motor,Formula,Madrid,76.83,146.47,2026-04-27,venue_madrid_040,2026-03-18T07:47:40
int_0009468,2026-03-18T18:14:46,user_173,sess_00966,event_01491,swipe,left,False,planner,Sports,Motor,Formula,Madrid,72.06,159.76,2026-06-14,venue_madrid_038,2026-03-18T18:17:31
int_0009469,2026-03-19T05:19:19,user_173,sess_00964,event_00177,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Madrid,60.22,113.46,2026-06-24,venue_madrid_048,2026-03-19T05:21:04
int_0009470,2026-03-19T17:24:45,user_173,sess_00964,event_01423,swipe,left,False,discover,Sports,Basketball,Friendly,Madrid,70.21,120.59,2026-07-30,venue_madrid_066,2026-03-19T17:26:43
int_0009471,2026-03-20T07:48:59,user_173,sess_00966,event_00015,swipe,right,True,planner,Music,Jazz,Smooth Jazz,Madrid,35.57,99.94,2026-07-26,venue_madrid_027,2026-03-20T07:52:17
int_0009472,2026-03-20T23:24:28,user_173,sess_00966,event_01088,swipe,right,True,discover,Sports,Basketball,EuroLeague,Madrid,66.94,89.38,2026-05-19,venue_madrid_059,2026-03-20T23:24:29
int_0009473,2026-03-21T16:25:49,user_173,sess_00967,event_01045,swipe,left,False,planner,Sports,Basketball,Friendly,Madrid,73.11,133.52,2026-05-02,venue_madrid_035,2026-03-21T16:29:23
int_0009474,2026-03-22T17:37:47,user_173,sess_00967,event_01043,swipe,left,False,discover,Family,Theme Park,Season Pass,Madrid,56.79,96.73,2026-06-05,venue_madrid_022,2026-03-22T17:40:22
int_0009475,2026-01-30T00:54:23,user_174,sess_00971,event_00154,swipe,right,True,discover,Music,Rock,Alternative Rock,Madrid,57.88,93.37,2026-08-11,venue_madrid_013,2026-01-30T00:58:09
int_0009476,2026-01-31T00:38:51,user_174,sess_00969,event_01475,swipe,right,True,planner,Arts & Theatre,Classical,Symphonic,Madrid,37.19,50.63,2026-05-07,venue_madrid_029,2026-01-31T00:42:16
int_0009477,2026-02-01T12:21:41,user_174,sess_00969,event_00676,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Madrid,46.28,74.83,2026-05-05,venue_madrid_010,2026-02-01T12:25:16
int_0009478,2026-02-02T03:56:30,user_174,sess_00971,event_01128,swipe,left,False,planner,Family,Magic,Illusion,Barcelona,4.27,70.54,2026-05-07,venue_barcelona_046,2026-02-02T03:59:40
int_0009479,2026-02-02T17:07:49,user_174,sess_00970,event_00390,swipe,right,True,discover,Sports,Motor,Rally,Madrid,56.84,114.78,2026-07-06,venue_madrid_048,2026-02-02T17:09:59
int_0009480,2026-02-02T23:01:34,user_174,sess_00971,event_01156,swipe,left,False,discover,Family,Circus,Animal-Free,Madrid,26.24,42.41,2026-05-16,venue_madrid_067,2026-02-02T23:05:12
int_0009481,2026-02-03T18:20:59,user_174,sess_00969,event_01090,swipe,left,False,planner,Sports,Football,LaLiga,Madrid,56.71,97.72,2026-08-20,venue_madrid_059,2026-02-03T18:24:14
int_0009482,2026-02-04T20:41:04,user_174,sess_00970,event_01380,swipe,left,False,discover,Sports,Running,Half Marathon,Madrid,24.39,98.5,2026-08-10,venue_madrid_067,2026-02-04T20:43:28
int_0009483,2026-02-05T14:57:34,user_174,sess_00970,event_01216,swipe,left,False,discover,Music,Urban,Reggaeton,Madrid,73.01,89.06,2026-06-16,venue_madrid_055,2026-02-05T14:58:23
int_0009484,2026-02-06T20:01:06,user_174,sess_00969,event_00690,swipe,left,False,discover,Music,Rock,Classic Rock,Madrid,23.47,65.51,2026-05-31,venue_madrid_016,2026-02-06T20:02:09
int_0009485,2026-02-07T23:58:54,user_174,sess_00970,event_01486,swipe,left,False,discover,Family,Magic,Illusion,Madrid,33.03,65.28,2026-05-11,venue_madrid_015,2026-02-08T00:02:19
int_0009486,2026-02-09T07:07:13,user_174,sess_00969,event_00415,swipe,left,False,map,Arts & Theatre,Exhibition,Modern Art,Madrid,22.48,33.71,2026-08-08,venue_madrid_013,2026-02-09T07:08:06
int_0009487,2026-02-10T00:22:43,user_174,sess_00969,event_00989,swipe,right,True,discover,Sports,Basketball,EuroLeague,Madrid,25.0,40.57,2026-04-27,venue_madrid_021,2026-02-10T00:23:08
int_0009488,2026-02-10T13:16:18,user_174,sess_00971,event_00007,swipe,left,False,planner,Arts & Theatre,Exhibition,Photography,Madrid,56.14,69.14,2026-07-09,venue_madrid_008,2026-02-10T13:19:48
int_0009489,2026-02-12T00:25:49,user_174,sess_00971,event_00072,swipe,right,True,discover,Music,Pop,Latin Pop,Madrid,55.34,85.44,2026-08-01,venue_madrid_003,2026-02-12T00:29:08
int_0009490,2026-02-12T23:52:10,user_174,sess_00971,event_00679,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,46.03,130.7,2026-05-11,venue_madrid_062,2026-02-12T23:52:54
int_0009491,2026-02-13T04:59:44,user_174,sess_00970,event_00878,swipe,right,True,planner,Family,Circus,Animal-Free,Madrid,1.49,61.16,2026-07-25,venue_madrid_022,2026-02-13T05:01:16
int_0009492,2026-02-14T13:38:33,user_174,sess_00969,event_00864,swipe,left,False,discover,Music,Jazz,Big Band,Madrid,49.35,57.78,2026-06-03,venue_madrid_058,2026-02-14T13:39:55
int_0009493,2026-02-14T23:19:41,user_174,sess_00971,event_00565,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Madrid,38.99,122.26,2026-07-08,venue_madrid_012,2026-02-14T23:22:24
int_0009494,2026-02-15T06:44:01,user_174,sess_00971,event_00632,swipe,left,False,planner,Music,Pop,Mainstream Pop,Malaga,16.74,98.81,2026-05-12,venue_malaga_007,2026-02-15T06:47:48
int_0009495,2026-02-16T02:32:48,user_174,sess_00969,event_00151,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Malaga,37.27,121.88,2026-08-15,venue_malaga_062,2026-02-16T02:35:40
int_0009496,2026-02-16T07:48:18,user_174,sess_00971,event_01386,swipe,left,False,discover,Sports,Motor,Moto,Madrid,21.0,78.14,2026-06-11,venue_madrid_059,2026-02-16T07:49:23
int_0009497,2026-02-17T02:43:52,user_174,sess_00971,event_01182,swipe,left,False,planner,Music,Pop,Synth Pop,Valencia,74.04,122.49,2026-07-24,venue_valencia_039,2026-02-17T02:45:14
int_0009498,2026-02-17T10:49:42,user_174,sess_00970,event_01095,swipe,right,True,discover,Sports,Football,LaLiga,Madrid,71.19,113.24,2026-06-30,venue_madrid_014,2026-02-17T10:51:51
int_0009499,2026-02-18T06:57:58,user_174,sess_00971,event_01254,swipe,left,False,planner,Music,Urban,Hip-Hop,Madrid,51.94,134.03,2026-08-18,venue_madrid_016,2026-02-18T07:00:46
int_0009500,2026-02-18T19:37:06,user_174,sess_00969,event_00510,swipe,right,True,planner,Music,Urban,Hip-Hop,Madrid,43.94,102.83,2026-08-12,venue_madrid_006,2026-02-18T19:38:35
int_0009501,2026-02-19T02:27:55,user_174,sess_00970,event_01227,swipe,left,False,planner,Sports,Basketball,Liga ACB,Madrid,41.44,125.38,2026-06-21,venue_madrid_065,2026-02-19T02:31:23
int_0009502,2026-02-20T09:46:50,user_174,sess_00970,event_00925,swipe,left,False,planner,Arts & Theatre,Classical,Symphonic,Madrid,18.07,94.25,2026-08-20,venue_madrid_034,2026-02-20T09:47:32
int_0009503,2026-02-20T19:51:31,user_174,sess_00970,event_00753,swipe,left,False,discover,Sports,Football,Friendly,Madrid,72.1,124.14,2026-05-17,venue_madrid_037,2026-02-20T19:54:34
int_0009504,2026-02-22T05:03:57,user_174,sess_00969,event_01261,swipe,right,True,discover,Music,Electronic,EDM,Madrid,37.34,112.28,2026-05-11,venue_madrid_027,2026-02-22T05:05:37
int_0009505,2026-02-22T23:30:38,user_174,sess_00971,event_00377,swipe,left,False,discover,Arts & Theatre,Dance,Flamenco,Madrid,22.33,63.37,2026-04-30,venue_madrid_061,2026-02-22T23:32:13
int_0009506,2026-02-23T07:34:00,user_174,sess_00971,event_00306,swipe,right,True,planner,Music,Urban,Trap,Madrid,41.7,50.36,2026-07-22,venue_madrid_067,2026-02-23T07:35:35
int_0009507,2026-02-24T13:29:21,user_174,sess_00971,event_00163,swipe,right,True,planner,Family,Kids,Puppets,Madrid,56.0,106.26,2026-06-05,venue_madrid_006,2026-02-24T13:31:36
int_0009508,2026-02-25T21:39:53,user_174,sess_00971,event_01440,swipe,right,True,planner,Arts & Theatre,Classical,Chamber,Sevilla,57.98,130.42,2026-05-20,venue_sevilla_021,2026-02-25T21:42:54
int_0009509,2026-02-26T02:37:27,user_174,sess_00970,event_00186,swipe,right,True,discover,Sports,Football,LaLiga,Barcelona,38.41,58.19,2026-05-22,venue_barcelona_060,2026-02-26T02:39:59
int_0009510,2026-02-26T17:50:05,user_174,sess_00971,event_00633,swipe,right,True,map,Music,Urban,Trap,Madrid,50.77,107.38,2026-07-25,venue_madrid_023,2026-02-26T17:52:46
int_0009511,2026-02-28T01:13:28,user_174,sess_00970,event_00059,swipe,left,False,map,Music,Jazz,Fusion,Madrid,58.48,146.56,2026-05-31,venue_madrid_062,2026-02-28T01:15:59
int_0009512,2026-03-01T02:53:19,user_174,sess_00970,event_01208,swipe,left,False,planner,Arts & Theatre,Exhibition,Modern Art,Madrid,69.29,129.67,2026-08-21,venue_madrid_025,2026-03-01T02:54:42
int_0009513,2026-03-02T13:36:05,user_174,sess_00971,event_00053,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Malaga,39.05,108.59,2026-08-16,venue_malaga_036,2026-03-02T13:36:18
int_0009514,2026-04-07T21:29:44,user_175,sess_00976,event_01413,swipe,right,True,planner,Music,Electronic,Techno,Barcelona,16.94,80.44,2026-07-30,venue_barcelona_001,2026-04-07T21:30:40
int_0009515,2026-04-08T17:11:49,user_175,sess_00976,event_01433,swipe,right,True,discover,Sports,Motor,Formula,Barcelona,30.9,78.85,2026-07-10,venue_barcelona_070,2026-04-08T17:15:41
int_0009516,2026-04-09T00:00:27,user_175,sess_00976,event_00199,swipe,left,False,planner,Family,Kids,Educational,Barcelona,3.08,50.48,2026-07-27,venue_barcelona_030,2026-04-09T00:01:35
int_0009517,2026-04-10T05:13:32,user_175,sess_00972,event_00553,swipe,right,True,discover,Music,Pop,Synth Pop,Barcelona,46.39,59.86,2026-05-08,venue_barcelona_015,2026-04-10T05:15:52
int_0009518,2026-04-11T11:39:40,user_175,sess_00977,event_00340,swipe,right,True,discover,Music,Electronic,House,Barcelona,63.76,73.55,2026-08-21,venue_barcelona_034,2026-04-11T11:41:22
int_0009519,2026-04-12T20:32:47,user_175,sess_00973,event_01406,swipe,left,False,discover,Music,Urban,Reggaeton,Bilbao,67.4,108.2,2026-08-22,venue_bilbao_021,2026-04-12T20:36:24
int_0009520,2026-04-13T07:21:28,user_175,sess_00973,event_01240,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,71.33,126.38,2026-05-13,venue_barcelona_049,2026-04-13T07:22:56
int_0009521,2026-04-14T17:46:15,user_175,sess_00972,event_00934,swipe,left,False,planner,Music,Rock,Alternative Rock,Barcelona,17.47,67.48,2026-07-09,venue_barcelona_030,2026-04-14T17:47:47
int_0009522,2026-04-15T11:02:14,user_175,sess_00977,event_00443,swipe,left,False,discover,Music,Rock,Alternative Rock,Barcelona,59.62,84.27,2026-04-27,venue_barcelona_007,2026-04-15T11:06:05
int_0009523,2026-04-15T22:05:30,user_175,sess_00977,event_00453,swipe,left,False,discover,Music,Electronic,House,Barcelona,47.28,55.88,2026-08-02,venue_barcelona_022,2026-04-15T22:07:47
int_0009524,2026-04-16T05:43:22,user_175,sess_00976,event_00526,swipe,right,True,discover,Family,Circus,Animal-Free,Madrid,59.76,76.28,2026-08-01,venue_madrid_068,2026-04-16T05:44:20
int_0009525,2026-04-17T06:22:32,user_175,sess_00972,event_01310,swipe,left,False,planner,Arts & Theatre,Theatre,Drama,Barcelona,53.82,119.62,2026-06-09,venue_barcelona_015,2026-04-17T06:26:17
int_0009526,2026-04-18T07:18:17,user_175,sess_00976,event_01432,swipe,right,True,planner,Music,Jazz,Big Band,Barcelona,62.4,76.39,2026-06-05,venue_barcelona_007,2026-04-18T07:20:23
int_0009527,2026-04-18T13:51:19,user_175,sess_00972,event_01250,swipe,right,True,planner,Music,Rock,Indie Rock,Barcelona,73.86,159.75,2026-06-09,venue_barcelona_005,2026-04-18T13:53:32
int_0009528,2026-04-19T01:05:20,user_175,sess_00976,event_01415,swipe,right,True,planner,Arts & Theatre,Theatre,Comedy,Barcelona,35.9,111.33,2026-08-07,venue_barcelona_038,2026-04-19T01:06:07
int_0009529,2026-04-20T11:17:29,user_175,sess_00974,event_00539,swipe,right,True,discover,Music,Urban,Reggaeton,Barcelona,65.61,151.64,2026-05-06,venue_barcelona_043,2026-04-20T11:21:22
int_0009530,2026-04-21T18:19:40,user_175,sess_00976,event_01250,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,73.86,159.75,2026-06-09,venue_barcelona_005,2026-04-21T18:19:51
int_0009531,2026-04-22T00:45:36,user_175,sess_00976,event_01324,swipe,left,False,discover,Sports,Motor,Moto,Barcelona,34.71,66.03,2026-07-06,venue_barcelona_053,2026-04-22T00:48:01
int_0009532,2026-04-22T11:02:26,user_175,sess_00974,event_01347,swipe,left,False,discover,Sports,Running,Marathon,Barcelona,40.45,124.97,2026-06-13,venue_barcelona_025,2026-04-22T11:05:19
int_0009533,2026-04-22T15:27:26,user_175,sess_00972,event_01465,swipe,left,False,planner,Arts & Theatre,Theatre,Drama,Barcelona,21.77,46.96,2026-05-11,venue_barcelona_067,2026-04-22T15:30:08
int_0009534,2026-04-22T21:50:43,user_175,sess_00972,event_01483,swipe,right,True,planner,Music,Jazz,Big Band,Barcelona,30.77,74.84,2026-07-14,venue_barcelona_059,2026-04-22T21:51:58
int_0009535,2026-04-23T09:54:55,user_175,sess_00972,event_01197,swipe,right,True,discover,Sports,Motor,Rally,Barcelona,31.17,43.53,2026-05-10,venue_barcelona_032,2026-04-23T09:57:45
int_0009536,2026-04-24T01:13:48,user_175,sess_00975,event_00996,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Barcelona,50.19,64.73,2026-08-15,venue_barcelona_014,2026-04-24T01:15:10
int_0009537,2026-04-25T06:50:02,user_175,sess_00977,event_01069,swipe,right,True,discover,Sports,Basketball,Liga ACB,Barcelona,43.62,55.86,2026-06-30,venue_barcelona_008,2026-04-25T06:52:44
int_0009538,2026-04-25T11:03:51,user_175,sess_00976,event_01278,swipe,right,True,planner,Music,Jazz,Big Band,Barcelona,71.55,103.66,2026-06-25,venue_barcelona_048,2026-04-25T11:05:18
int_0009539,2026-04-25T03:38:05,user_175,sess_00972,event_00102,swipe,left,False,planner,Arts & Theatre,Dance,Ballet,Barcelona,26.03,36.08,2026-07-21,venue_barcelona_014,2026-04-25T03:41:18
int_0009540,2026-04-25T01:54:24,user_175,sess_00977,event_00230,swipe,right,True,discover,Music,Electronic,Techno,Barcelona,71.24,138.69,2026-05-20,venue_barcelona_036,2026-04-25T01:54:25
int_0009541,2026-04-25T10:36:17,user_175,sess_00976,event_00664,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Madrid,40.58,126.34,2026-06-03,venue_madrid_061,2026-04-25T10:39:04
int_0009542,2026-04-25T02:32:43,user_175,sess_00976,event_00178,swipe,right,True,planner,Sports,Football,LaLiga,Barcelona,64.15,139.66,2026-06-17,venue_barcelona_068,2026-04-25T02:33:01
int_0009543,2026-04-25T11:19:18,user_175,sess_00972,event_00501,swipe,right,True,planner,Music,Jazz,Smooth Jazz,Barcelona,32.07,108.11,2026-07-05,venue_barcelona_012,2026-04-25T11:20:24
int_0009544,2026-04-25T04:08:56,user_175,sess_00977,event_01132,swipe,left,False,discover,Sports,Football,Friendly,Bilbao,24.32,63.14,2026-08-13,venue_bilbao_020,2026-04-25T04:11:06
int_0009545,2026-04-25T08:59:04,user_175,sess_00974,event_00453,swipe,right,True,planner,Music,Electronic,House,Barcelona,47.28,55.88,2026-08-02,venue_barcelona_022,2026-04-25T09:00:01
int_0009546,2026-04-25T01:56:47,user_175,sess_00974,event_00830,swipe,left,False,discover,Music,Electronic,EDM,Barcelona,19.59,31.29,2026-07-05,venue_barcelona_007,2026-04-25T01:58:39
int_0009547,2026-04-25T11:30:16,user_175,sess_00973,event_00077,swipe,right,True,discover,Music,Urban,Hip-Hop,Barcelona,47.95,132.02,2026-05-30,venue_barcelona_027,2026-04-25T11:33:41
int_0009548,2026-04-25T01:06:50,user_175,sess_00974,event_01465,swipe,right,True,discover,Arts & Theatre,Theatre,Drama,Barcelona,21.77,46.96,2026-05-11,venue_barcelona_067,2026-04-25T01:08:53
int_0009549,2026-04-25T11:34:37,user_175,sess_00975,event_00575,swipe,left,False,planner,Family,Circus,Animal-Free,Madrid,41.12,61.91,2026-05-21,venue_madrid_030,2026-04-25T11:37:03
int_0009550,2026-04-25T02:07:46,user_175,sess_00975,event_01483,swipe,right,True,planner,Music,Jazz,Big Band,Barcelona,30.77,74.84,2026-07-14,venue_barcelona_059,2026-04-25T02:10:36
int_0009551,2026-04-25T04:38:53,user_175,sess_00974,event_00196,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Barcelona,31.68,89.95,2026-05-13,venue_barcelona_066,2026-04-25T04:40:42
int_0009552,2026-04-25T11:58:01,user_175,sess_00975,event_00321,swipe,right,True,planner,Sports,Running,10K,Barcelona,71.99,107.46,2026-08-02,venue_barcelona_016,2026-04-25T12:00:25
int_0009553,2026-04-25T09:08:07,user_175,sess_00972,event_01194,swipe,left,False,map,Music,Rock,Alternative Rock,Madrid,46.85,83.71,2026-07-19,venue_madrid_061,2026-04-25T09:08:48
