interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,days_until_event,avg_price,is_right_swipe
int_0007279,2026-04-25 01:15:49,user_134,sess_00754,event_00489,swipe,right,True,discover,Arts & Theatre,Exhibition,Modern Art,Valencia,27.27,98.07,2026-05-13,venue_valencia_055,2026-04-25 01:19:47,18,62.669999999999995,1
int_0007280,2026-04-25 11:19:11,user_134,sess_00753,event_00192,swipe,right,True,planner,Arts & Theatre,Exhibition,Modern Art,Valencia,64.95,132.61,2026-05-13,venue_valencia_056,2026-04-25 11:22:47,18,98.78,1
int_0007281,2026-04-25 07:18:15,user_134,sess_00754,event_00049,swipe,left,False,discover,Music,Electronic,Techno,Valencia,61.35,139.07,2026-07-24,venue_valencia_014,2026-04-25 07:20:42,90,100.21,0
int_0007282,2026-04-25 10:18:13,user_134,sess_00755,event_00706,swipe,left,False,discover,Music,Pop,Synth Pop,Valencia,73.81,85.09,2026-06-18,venue_valencia_001,2026-04-25 10:18:57,54,79.45,0
int_0007283,2026-04-25 02:22:44,user_134,sess_00755,event_00486,swipe,right,True,discover,Sports,Motor,Formula,Valencia,54.88,66.08,2026-08-19,venue_valencia_061,2026-04-25 02:25:18,116,60.480000000000004,1
int_0007284,2026-04-25 03:27:46,user_134,sess_00754,event_00566,swipe,left,False,discover,Arts & Theatre,Dance,Flamenco,Madrid,50.54,61.6,2026-07-11,venue_madrid_013,2026-04-25 03:29:18,77,56.07,0
int_0007285,2026-04-15 20:58:21,user_135,sess_00761,event_01253,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Sevilla,35.23,74.16,2026-05-02,venue_sevilla_062,2026-04-15 21:01:39,17,54.69499999999999,1
int_0007286,2026-04-16 13:55:26,user_135,sess_00760,event_01226,swipe,left,False,discover,Music,Urban,Hip-Hop,Sevilla,24.18,104.33,2026-04-26,venue_sevilla_009,2026-04-16 13:57:14,10,64.255,0
int_0007287,2026-04-17 03:47:57,user_135,sess_00759,event_01134,swipe,right,True,discover,Family,Circus,Classic Circus,Madrid,25.99,66.91,2026-08-02,venue_madrid_051,2026-04-17 03:51:00,107,46.449999999999996,1
int_0007288,2026-04-18 11:02:26,user_135,sess_00761,event_00902,swipe,left,False,discover,Sports,Basketball,Friendly,Sevilla,25.69,39.02,2026-07-10,venue_sevilla_009,2026-04-18 11:04:27,83,32.355000000000004,0
int_0007289,2026-04-18 21:30:16,user_135,sess_00761,event_00928,swipe,left,False,discover,Music,Jazz,Big Band,Sevilla,29.67,41.46,2026-07-16,venue_sevilla_055,2026-04-18 21:32:15,89,35.565,0
int_0007290,2026-04-19 07:35:33,user_135,sess_00760,event_00097,swipe,right,True,discover,Music,Pop,Mainstream Pop,Sevilla,52.65,63.88,2026-08-19,venue_sevilla_013,2026-04-19 07:36:45,122,58.265,1
int_0007291,2026-04-19 18:49:04,user_135,sess_00762,event_01435,swipe,left,False,discover,Sports,Football,Champions,Sevilla,28.59,78.19,2026-07-15,venue_sevilla_064,2026-04-19 18:49:36,87,53.39,0
int_0007292,2026-04-20 12:12:13,user_135,sess_00761,event_00568,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,18.29,29.67,2026-05-02,venue_sevilla_049,2026-04-20 12:14:21,12,23.98,1
int_0007293,2026-04-21 01:36:36,user_135,sess_00762,event_00211,swipe,left,False,discover,Music,Rock,Indie Rock,Sevilla,58.39,143.2,2026-07-29,venue_sevilla_069,2026-04-21 01:40:08,99,100.79499999999999,0
int_0007294,2026-04-21 06:21:16,user_135,sess_00761,event_01496,swipe,left,False,discover,Arts & Theatre,Theatre,Musical,Madrid,58.3,115.37,2026-05-09,venue_madrid_068,2026-04-21 06:22:41,18,86.83500000000001,0
int_0007295,2026-04-22 00:04:50,user_135,sess_00761,event_00239,swipe,left,False,discover,Arts & Theatre,Theatre,Musical,Sevilla,34.63,92.24,2026-05-30,venue_sevilla_007,2026-04-22 00:07:14,38,63.435,0
int_0007296,2026-04-22 18:05:15,user_135,sess_00760,event_00221,swipe,left,False,discover,Sports,Basketball,Liga ACB,Sevilla,49.69,87.36,2026-06-22,venue_sevilla_068,2026-04-22 18:05:55,61,68.525,0
int_0007297,2026-04-23 02:52:59,user_135,sess_00761,event_00589,swipe,right,True,discover,Music,Pop,Latin Pop,Sevilla,33.2,102.34,2026-06-17,venue_sevilla_053,2026-04-23 02:56:01,55,67.77000000000001,1
int_0007298,2026-04-23 17:22:24,user_135,sess_00762,event_01164,swipe,left,False,discover,Arts & Theatre,Exhibition,Modern Art,Valencia,29.93,112.03,2026-05-19,venue_valencia_021,2026-04-23 17:24:04,26,70.98,0
int_0007299,2026-04-24 14:52:14,user_135,sess_00761,event_00604,swipe,left,False,discover,Music,Pop,Synth Pop,Sevilla,25.84,107.52,2026-07-15,venue_sevilla_037,2026-04-24 14:53:17,82,66.67999999999999,0
int_0007300,2026-04-25 04:50:59,user_135,sess_00759,event_01339,swipe,left,False,discover,Music,Urban,Hip-Hop,Sevilla,30.28,82.64,2026-08-23,venue_sevilla_052,2026-04-25 04:52:33,120,56.46,0
int_0007301,2026-04-25 08:36:07,user_135,sess_00759,event_00035,swipe,left,False,discover,Music,Electronic,House,Sevilla,63.9,145.05,2026-07-13,venue_sevilla_057,2026-04-25 08:39:46,79,104.47500000000001,0
int_0007302,2026-04-25 03:57:06,user_135,sess_00762,event_00727,swipe,right,True,discover,Family,Magic,Stage Magic,Sevilla,6.74,54.02,2026-07-23,venue_sevilla_044,2026-04-25 03:57:48,89,30.380000000000003,1
int_0007303,2026-04-25 01:42:02,user_135,sess_00759,event_00647,swipe,left,False,discover,Sports,Football,LaLiga,Sevilla,34.93,45.49,2026-08-14,venue_sevilla_015,2026-04-25 01:43:36,111,40.21,0
int_0007304,2026-04-25 07:25:45,user_135,sess_00760,event_01322,swipe,left,False,discover,Family,Kids,Educational,Valencia,36.34,69.94,2026-08-10,venue_valencia_025,2026-04-25 07:27:34,107,53.14,0
int_0007305,2026-04-25 03:10:45,user_135,sess_00762,event_01339,swipe,left,False,discover,Music,Urban,Hip-Hop,Sevilla,30.28,82.64,2026-08-23,venue_sevilla_052,2026-04-25 03:11:57,120,56.46,0
int_0007306,2026-04-25 11:26:49,user_135,sess_00761,event_01253,swipe,left,False,discover,Arts & Theatre,Exhibition,Immersive,Sevilla,35.23,74.16,2026-05-02,venue_sevilla_062,2026-04-25 11:30:22,7,54.69499999999999,0
int_0007307,2026-04-25 11:44:22,user_135,sess_00762,event_00657,swipe,right,True,discover,Sports,Motor,Rally,Sevilla,35.68,57.42,2026-08-06,venue_sevilla_046,2026-04-25 11:47:24,103,46.55,1
int_0007308,2026-04-25 03:08:14,user_135,sess_00759,event_00155,swipe,left,False,discover,Music,Rock,Alternative Rock,Malaga,57.33,102.12,2026-08-01,venue_malaga_018,2026-04-25 03:10:39,98,79.725,0
int_0007309,2026-04-25 07:52:41,user_135,sess_00759,event_01339,swipe,right,True,discover,Music,Urban,Hip-Hop,Sevilla,30.28,82.64,2026-08-23,venue_sevilla_052,2026-04-25 07:56:19,120,56.46,1
int_0007310,2026-04-25 07:11:16,user_135,sess_00761,event_00219,swipe,left,False,discover,Music,Jazz,Fusion,Bilbao,51.88,77.85,2026-06-12,venue_bilbao_038,2026-04-25 07:12:16,48,64.865,0
int_0007311,2026-04-25 02:07:58,user_135,sess_00759,event_01259,swipe,right,True,map,Family,Magic,Family Magic,Sevilla,39.22,90.42,2026-08-15,venue_sevilla_038,2026-04-25 02:08:59,112,64.82,1
int_0007312,2026-04-25 09:21:12,user_135,sess_00762,event_00549,swipe,left,False,discover,Music,Rock,Alternative Rock,Sevilla,44.41,98.88,2026-07-24,venue_sevilla_070,2026-04-25 09:23:57,90,71.645,0
int_0007313,2026-04-25 05:28:03,user_135,sess_00761,event_00356,swipe,left,False,discover,Family,Theme Park,Adventure,Sevilla,44.04,76.19,2026-06-04,venue_sevilla_049,2026-04-25 05:28:50,40,60.114999999999995,0
int_0007314,2026-04-25 04:53:39,user_135,sess_00762,event_00990,swipe,left,False,planner,Arts & Theatre,Exhibition,Modern Art,Sevilla,23.33,66.01,2026-08-20,venue_sevilla_067,2026-04-25 04:54:57,117,44.67,0
int_0007315,2026-04-25 04:44:10,user_135,sess_00759,event_01229,swipe,left,False,discover,Music,Rock,Indie Rock,Madrid,59.5,112.33,2026-06-30,venue_madrid_022,2026-04-25 04:48:07,66,85.91499999999999,0
int_0007316,2026-04-25 04:37:59,user_135,sess_00761,event_00649,swipe,left,False,discover,Music,Electronic,Techno,Valencia,32.31,111.87,2026-05-15,venue_valencia_054,2026-04-25 04:38:54,20,72.09,0
int_0007317,2026-04-25 10:23:25,user_135,sess_00761,event_01328,swipe,left,False,discover,Sports,Motor,Rally,Sevilla,47.61,89.38,2026-08-02,venue_sevilla_008,2026-04-25 10:23:56,99,68.495,0
int_0007318,2026-04-25 05:35:21,user_135,sess_00759,event_00024,swipe,left,False,discover,Family,Theme Park,Adventure,Madrid,57.75,87.52,2026-07-09,venue_madrid_023,2026-04-25 05:36:58,75,72.63499999999999,0
int_0007319,2026-04-25 09:41:26,user_135,sess_00761,event_01010,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Sevilla,27.55,59.41,2026-05-24,venue_sevilla_030,2026-04-25 09:44:24,29,43.48,1
int_0007320,2026-04-25 06:19:56,user_135,sess_00759,event_01416,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Sevilla,19.44,39.41,2026-08-04,venue_sevilla_055,2026-04-25 06:22:03,101,29.424999999999997,1
int_0007321,2026-04-25 06:03:12,user_135,sess_00761,event_00342,swipe,left,False,map,Family,Circus,Animal-Free,Barcelona,25.6,62.62,2026-07-22,venue_barcelona_049,2026-04-25 06:05:37,88,44.11,0
int_0007322,2026-04-25 05:36:12,user_135,sess_00761,event_01371,swipe,left,False,discover,Family,Magic,Stage Magic,Sevilla,57.59,145.16,2026-08-04,venue_sevilla_043,2026-04-25 05:37:59,101,101.375,0
int_0007323,2026-04-25 00:51:40,user_135,sess_00761,event_00213,swipe,left,False,discover,Family,Theme Park,Adventure,Madrid,58.98,90.31,2026-08-22,venue_madrid_014,2026-04-25 00:53:07,119,74.645,0
int_0007324,2026-04-25 01:55:19,user_135,sess_00760,event_01062,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Sevilla,67.41,144.54,2026-07-27,venue_sevilla_065,2026-04-25 01:57:15,93,105.975,1
int_0007325,2026-04-25 02:12:56,user_135,sess_00759,event_00842,swipe,left,False,discover,Family,Circus,Classic Circus,Sevilla,18.95,32.16,2026-07-08,venue_sevilla_055,2026-04-25 02:14:02,74,25.555,0
int_0007326,2026-04-25 09:42:35,user_135,sess_00762,event_01328,swipe,right,True,discover,Sports,Motor,Rally,Sevilla,47.61,89.38,2026-08-02,venue_sevilla_008,2026-04-25 09:45:34,99,68.495,1
int_0007327,2026-04-25 10:17:06,user_135,sess_00761,event_00914,swipe,right,True,map,Sports,Football,Champions,Sevilla,37.69,61.47,2026-07-01,venue_sevilla_059,2026-04-25 10:17:16,67,49.58,1
int_0007328,2026-04-25 03:04:07,user_135,sess_00760,event_00788,swipe,left,False,discover,Family,Theme Park,Season Pass,Sevilla,43.45,62.98,2026-08-11,venue_sevilla_051,2026-04-25 03:05:19,108,53.215,0
int_0007329,2026-04-25 11:53:52,user_135,sess_00760,event_00490,swipe,left,False,discover,Family,Kids,Puppets,Valencia,0.33,69.31,2026-05-20,venue_valencia_033,2026-04-25 11:54:57,25,34.82,0
int_0007330,2026-04-25 10:06:38,user_135,sess_00762,event_00307,swipe,right,True,discover,Music,Rock,Alternative Rock,Sevilla,37.98,105.9,2026-05-25,venue_sevilla_010,2026-04-25 10:09:05,30,71.94,1
int_0007331,2026-04-25 11:34:40,user_135,sess_00759,event_01121,swipe,left,False,discover,Family,Magic,Family Magic,Sevilla,40.48,75.65,2026-07-24,venue_sevilla_017,2026-04-25 11:35:49,90,58.065,0
int_0007332,2026-04-25 03:12:52,user_135,sess_00762,event_00325,swipe,left,False,discover,Arts & Theatre,Exhibition,Photography,Barcelona,61.56,116.43,2026-05-30,venue_barcelona_041,2026-04-25 03:15:23,35,88.995,0
int_0007333,2026-04-25 09:25:52,user_135,sess_00762,event_00645,swipe,left,False,discover,Music,Pop,Synth Pop,Valencia,73.95,110.18,2026-07-26,venue_valencia_056,2026-04-25 09:28:10,92,92.065,0
int_0007334,2026-04-25 00:49:54,user_135,sess_00761,event_00041,swipe,right,True,discover,Family,Circus,Animal-Free,Sevilla,16.38,64.2,2026-05-24,venue_sevilla_063,2026-04-25 00:53:36,29,40.29,1
int_0007335,2026-04-25 10:49:56,user_135,sess_00759,event_01367,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Malaga,44.81,114.48,2026-06-24,venue_malaga_021,2026-04-25 10:50:27,60,79.64500000000001,0
int_0007336,2026-04-25 11:23:17,user_135,sess_00762,event_00108,swipe,left,False,discover,Music,Electronic,Techno,Zaragoza,27.73,88.17,2026-07-19,venue_zaragoza_012,2026-04-25 11:25:26,85,57.95,0
int_0007337,2026-04-25 03:40:20,user_135,sess_00762,event_01339,swipe,left,False,discover,Music,Urban,Hip-Hop,Sevilla,30.28,82.64,2026-08-23,venue_sevilla_052,2026-04-25 03:40:28,120,56.46,0
int_0007338,2026-04-25 10:01:07,user_135,sess_00761,event_00387,swipe,right,True,planner,Sports,Basketball,Liga ACB,Sevilla,42.57,52.21,2026-07-18,venue_sevilla_035,2026-04-25 10:01:38,84,47.39,1
int_0007339,2026-04-25 10:15:24,user_135,sess_00760,event_00096,swipe,left,False,planner,Arts & Theatre,Theatre,Musical,Sevilla,60.12,86.08,2026-07-12,venue_sevilla_030,2026-04-25 10:15:57,78,73.1,0
int_0007340,2026-04-25 04:47:58,user_135,sess_00759,event_00972,swipe,left,False,discover,Sports,Motor,Rally,Sevilla,60.28,69.37,2026-07-10,venue_sevilla_065,2026-04-25 04:51:55,76,64.825,0
int_0007341,2026-04-25 09:46:38,user_135,sess_00761,event_01232,swipe,right,True,discover,Music,Pop,Latin Pop,Sevilla,69.42,156.37,2026-08-20,venue_sevilla_006,2026-04-25 09:46:46,117,112.89500000000001,1
int_0007342,2026-04-25 00:38:12,user_135,sess_00761,event_01356,swipe,left,False,discover,Arts & Theatre,Theatre,Comedy,Madrid,39.98,116.54,2026-06-08,venue_madrid_016,2026-04-25 00:40:01,44,78.26,0
int_0007343,2026-04-25 03:32:31,user_135,sess_00761,event_00033,swipe,left,False,planner,Sports,Basketball,Friendly,Sevilla,26.85,91.24,2026-05-27,venue_sevilla_052,2026-04-25 03:34:54,32,59.045,0
int_0007344,2026-04-25 08:29:40,user_135,sess_00760,event_00354,swipe,right,True,discover,Music,Rock,Alternative Rock,Sevilla,33.11,52.3,2026-06-08,venue_sevilla_013,2026-04-25 08:30:07,44,42.705,1
int_0007345,2026-04-25 08:14:29,user_135,sess_00761,event_00100,swipe,right,True,map,Music,Urban,Reggaeton,Sevilla,72.77,92.31,2026-06-24,venue_sevilla_015,2026-04-25 08:17:09,60,82.53999999999999,1
int_0007346,2026-04-25 02:31:54,user_135,sess_00761,event_00080,swipe,left,False,discover,Family,Theme Park,Season Pass,Sevilla,14.62,67.82,2026-06-25,venue_sevilla_062,2026-04-25 02:32:33,61,41.22,0
int_0007347,2026-04-25 02:04:32,user_135,sess_00760,event_00130,swipe,right,True,planner,Music,Urban,Hip-Hop,Sevilla,66.71,78.18,2026-06-15,venue_sevilla_010,2026-04-25 02:08:10,51,72.445,1
int_0007348,2026-04-25 08:55:57,user_135,sess_00760,event_00506,swipe,left,False,discover,Sports,Basketball,Friendly,Sevilla,48.99,57.79,2026-06-10,venue_sevilla_053,2026-04-25 08:58:47,46,53.39,0
int_0007349,2026-04-25 07:05:08,user_135,sess_00762,event_00970,swipe,left,False,map,Family,Magic,Family Magic,Zaragoza,41.78,105.37,2026-07-15,venue_zaragoza_042,2026-04-25 07:08:25,81,73.575,0
int_0007350,2026-04-25 04:59:40,user_135,sess_00761,event_00242,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,31.98,78.21,2026-08-03,venue_madrid_042,2026-04-25 05:02:57,100,55.095,1
int_0007351,2026-04-25 08:59:38,user_135,sess_00760,event_00211,swipe,left,False,planner,Music,Rock,Indie Rock,Sevilla,58.39,143.2,2026-07-29,venue_sevilla_069,2026-04-25 08:59:51,95,100.79499999999999,0
int_0007352,2026-04-25 06:05:22,user_135,sess_00759,event_00938,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Sevilla,48.24,67.54,2026-07-25,venue_sevilla_025,2026-04-25 06:06:23,91,57.89,1
int_0007353,2026-04-25 11:55:25,user_135,sess_00760,event_01476,swipe,right,True,discover,Family,Circus,Acrobatics,Malaga,36.2,96.42,2026-08-13,venue_malaga_018,2026-04-25 11:59:23,110,66.31,1
int_0007354,2026-04-25 03:33:24,user_135,sess_00761,event_01369,swipe,right,True,map,Music,Pop,Synth Pop,Sevilla,67.65,138.23,2026-08-22,venue_sevilla_006,2026-04-25 03:37:10,119,102.94,1
int_0007355,2026-04-25 10:31:37,user_135,sess_00762,event_00168,swipe,left,False,discover,Sports,Motor,Formula,Sevilla,61.61,144.36,2026-05-01,venue_sevilla_058,2026-04-25 10:32:05,6,102.98500000000001,0
int_0007356,2026-04-25 11:50:52,user_135,sess_00760,event_01371,swipe,left,False,discover,Family,Magic,Stage Magic,Sevilla,57.59,145.16,2026-08-04,venue_sevilla_043,2026-04-25 11:54:25,101,101.375,0
int_0007357,2026-04-25 05:38:51,user_135,sess_00760,event_00071,swipe,right,True,discover,Music,Pop,Mainstream Pop,Valencia,17.39,60.82,2026-07-11,venue_valencia_011,2026-04-25 05:40:53,77,39.105000000000004,1
int_0007358,2026-04-25 09:25:21,user_135,sess_00762,event_01108,swipe,left,False,planner,Family,Circus,Classic Circus,Madrid,8.27,95.16,2026-07-30,venue_madrid_008,2026-04-25 09:26:15,96,51.714999999999996,0
int_0007359,2026-04-25 04:58:42,user_135,sess_00760,event_01066,swipe,left,False,discover,Family,Magic,Stage Magic,Bilbao,46.96,63.41,2026-07-25,venue_bilbao_061,2026-04-25 05:00:59,91,55.185,0
int_0007360,2026-04-25 07:29:36,user_135,sess_00762,event_00059,swipe,left,False,discover,Music,Jazz,Fusion,Madrid,58.48,146.56,2026-05-31,venue_madrid_062,2026-04-25 07:32:35,36,102.52,0
int_0007361,2026-02-18 18:42:15,user_136,sess_00768,event_01388,swipe,left,False,map,Music,Pop,Synth Pop,Valencia,17.2,85.77,2026-07-28,venue_valencia_046,2026-02-18 18:43:08,160,51.485,0
int_0007362,2026-02-20 03:02:40,user_136,sess_00765,event_00167,swipe,left,False,discover,Music,Jazz,Smooth Jazz,Valencia,34.68,66.92,2026-05-06,venue_valencia_014,2026-02-20 03:04:25,75,50.8,0
int_0007363,2026-02-20 18:27:24,user_136,sess_00766,event_00613,swipe,left,False,discover,Family,Theme Park,Water Park,Valencia,34.51,93.62,2026-07-02,venue_valencia_034,2026-02-20 18:31:03,132,64.065,0
int_0007364,2026-02-21 08:24:11,user_136,sess_00763,event_00739,swipe,left,False,planner,Sports,Motor,Moto,Valencia,48.75,103.92,2026-06-12,venue_valencia_016,2026-02-21 08:25:16,111,76.33500000000001,0
int_0007365,2026-02-21 12:38:12,user_136,sess_00768,event_00200,swipe,left,False,discover,Sports,Motor,Formula,Bilbao,74.89,91.9,2026-07-08,venue_bilbao_005,2026-02-21 12:41:02,137,83.39500000000001,0
int_0007366,2026-02-22 21:01:41,user_136,sess_00764,event_00149,swipe,left,False,discover,Sports,Motor,Formula,Valencia,68.11,106.27,2026-08-19,venue_valencia_061,2026-02-22 21:03:22,178,87.19,0
int_0007367,2026-02-24 06:40:02,user_136,sess_00766,event_01078,swipe,left,False,discover,Family,Kids,Disney,Valencia,57.35,70.34,2026-05-01,venue_valencia_038,2026-02-24 06:43:03,66,63.845,0
int_0007368,2026-02-24 20:20:34,user_136,sess_00764,event_01306,swipe,left,False,map,Sports,Football,Friendly,Malaga,22.04,75.77,2026-06-20,venue_malaga_001,2026-02-24 20:23:38,116,48.905,0
int_0007369,2026-02-25 18:58:21,user_136,sess_00766,event_01036,swipe,left,False,discover,Arts & Theatre,Classical,Chamber,Valencia,55.75,98.36,2026-05-12,venue_valencia_036,2026-02-25 18:59:11,76,77.055,0
int_0007370,2026-02-26 16:07:09,user_136,sess_00763,event_00613,swipe,left,False,discover,Family,Theme Park,Water Park,Valencia,34.51,93.62,2026-07-02,venue_valencia_034,2026-02-26 16:09:08,126,64.065,0
int_0007371,2026-02-28 01:56:03,user_136,sess_00765,event_01369,swipe,left,False,planner,Music,Pop,Synth Pop,Sevilla,67.65,138.23,2026-08-22,venue_sevilla_006,2026-02-28 01:57:27,175,102.94,0
int_0007372,2026-02-28 12:34:11,user_136,sess_00765,event_00452,swipe,left,False,discover,Music,Pop,Latin Pop,Malaga,45.52,93.44,2026-08-06,venue_malaga_066,2026-02-28 12:34:55,159,69.48,0
int_0007373,2026-02-28 19:07:45,user_136,sess_00763,event_00447,swipe,left,False,planner,Music,Electronic,House,Valencia,49.36,86.72,2026-08-05,venue_valencia_063,2026-02-28 19:10:18,158,68.03999999999999,0
int_0007374,2026-03-02 05:31:57,user_136,sess_00764,event_00471,swipe,left,False,discover,Family,Circus,Animal-Free,Bilbao,53.49,109.84,2026-05-24,venue_bilbao_051,2026-03-02 05:33:00,83,81.665,0
int_0007375,2026-03-03 02:45:48,user_136,sess_00767,event_00522,swipe,left,False,discover,Music,Pop,Synth Pop,Valencia,63.46,99.13,2026-07-16,venue_valencia_022,2026-03-03 02:46:18,135,81.295,0
int_0007376,2026-03-03 19:47:57,user_136,sess_00765,event_00461,swipe,right,True,discover,Family,Theme Park,Adventure,Valencia,0.3,57.23,2026-05-01,venue_valencia_016,2026-03-03 19:49:35,59,28.764999999999997,1
int_0007377,2026-03-05 01:39:16,user_136,sess_00768,event_01385,swipe,right,True,discover,Music,Pop,Mainstream Pop,Valencia,51.87,131.39,2026-08-08,venue_valencia_066,2026-03-05 01:42:54,156,91.63,1
int_0007378,2026-03-05 21:07:49,user_136,sess_00766,event_00584,swipe,left,False,planner,Family,Theme Park,Adventure,Valencia,56.95,83.45,2026-07-06,venue_valencia_004,2026-03-05 21:10:18,123,70.2,0
int_0007379,2026-03-06 17:31:18,user_136,sess_00764,event_00563,swipe,right,True,discover,Music,Rock,Alternative Rock,Valencia,33.02,59.21,2026-04-26,venue_valencia_039,2026-03-06 17:31:26,51,46.115,1
